,nr,participant,run,direction,surface,count,dur
0,203,TTVN,noucrain,B,none,0,
0,204,TTVN,noucrain,B,total,1172,9839.990000000005
0,204,TTVN,noucrain,B,gaze_fw,538,9839.990000000005
0,204,TTVN,noucrain,B,gaze_ic,618,9839.990000000005
0,204,TTVN,noucrain,B,gaze_lm,0,9839.990000000005
0,204,TTVN,noucrain,B,gaze_lmopt,0,9839.990000000005
0,204,TTVN,noucrain,B,gaze_tm,0,9839.990000000005
0,204,TTVN,noucrain,B,gaze_tmopt,0,9839.990000000005
0,204,TTVN,noucrain,B,none,17,9839.990000000005
0,205,TTVN,noucrain,B,total,1161,9769.98999999999
0,205,TTVN,noucrain,B,gaze_fw,739,9769.98999999999
0,205,TTVN,noucrain,B,gaze_ic,327,9769.98999999999
0,205,TTVN,noucrain,B,gaze_lm,0,9769.98999999999
0,205,TTVN,noucrain,B,gaze_lmopt,0,9769.98999999999
0,205,TTVN,noucrain,B,gaze_tm,66,9769.98999999999
0,205,TTVN,noucrain,B,gaze_tmopt,69,9769.98999999999
0,205,TTVN,noucrain,B,none,30,9769.98999999999
0,206,TTVN,noucrain,B,total,1071,10290.0
0,206,TTVN,noucrain,B,gaze_fw,455,10290.0
0,206,TTVN,noucrain,B,gaze_ic,97,10290.0
0,206,TTVN,noucrain,B,gaze_lm,0,10290.0
0,206,TTVN,noucrain,B,gaze_lmopt,0,10290.0
0,206,TTVN,noucrain,B,gaze_tm,336,10290.0
0,206,TTVN,noucrain,B,gaze_tmopt,382,10290.0
0,206,TTVN,noucrain,B,none,164,10290.0
0,512,QPMS,nouctun,FL,total,1112,9340.0
0,512,QPMS,nouctun,FL,gaze_fw,946,9340.0
0,512,QPMS,nouctun,FL,gaze_ic,162,9340.0
0,512,QPMS,nouctun,FL,gaze_lm,0,9340.0
0,512,QPMS,nouctun,FL,gaze_lmopt,0,9340.0
0,512,QPMS,nouctun,FL,gaze_tm,0,9340.0
0,512,QPMS,nouctun,FL,gaze_tmopt,0,9340.0
0,512,QPMS,nouctun,FL,none,5,9340.0
0,513,QPMS,nouctun,FR,total,1060,8920.0
0,513,QPMS,nouctun,FR,gaze_fw,866,8920.0
0,513,QPMS,nouctun,FR,gaze_ic,114,8920.0
0,513,QPMS,nouctun,FR,gaze_lm,17,8920.0
0,513,QPMS,nouctun,FR,gaze_lmopt,18,8920.0
0,513,QPMS,nouctun,FR,gaze_tm,30,8920.0
0,513,QPMS,nouctun,FR,gaze_tmopt,34,8920.0
0,513,QPMS,nouctun,FR,none,34,8920.0
0,514,QPMS,nouctun,FL,total,1080,9070.0
0,514,QPMS,nouctun,FL,gaze_fw,829,9070.0
0,514,QPMS,nouctun,FL,gaze_ic,199,9070.0
0,514,QPMS,nouctun,FL,gaze_lm,0,9070.0
0,514,QPMS,nouctun,FL,gaze_lmopt,0,9070.0
0,514,QPMS,nouctun,FL,gaze_tm,2,9070.0
0,514,QPMS,nouctun,FL,gaze_tmopt,39,9070.0
0,514,QPMS,nouctun,FL,none,16,9070.0
0,515,QPMS,nouctun,BL,total,1037,8689.9921875
0,515,QPMS,nouctun,BL,gaze_fw,877,8689.9921875
0,515,QPMS,nouctun,BL,gaze_ic,125,8689.9921875
0,515,QPMS,nouctun,BL,gaze_lm,0,8689.9921875
0,515,QPMS,nouctun,BL,gaze_lmopt,0,8689.9921875
0,515,QPMS,nouctun,BL,gaze_tm,32,8689.9921875
0,515,QPMS,nouctun,BL,gaze_tmopt,38,8689.9921875
0,515,QPMS,nouctun,BL,none,2,8689.9921875
0,516,QPMS,nouctun,BR,total,1168,9836.6640625
0,516,QPMS,nouctun,BR,gaze_fw,901,9836.6640625
0,516,QPMS,nouctun,BR,gaze_ic,2,9836.6640625
0,516,QPMS,nouctun,BR,gaze_lm,40,9836.6640625
0,516,QPMS,nouctun,BR,gaze_lmopt,48,9836.6640625
0,516,QPMS,nouctun,BR,gaze_tm,174,9836.6640625
0,516,QPMS,nouctun,BR,gaze_tmopt,193,9836.6640625
0,516,QPMS,nouctun,BR,none,39,9836.6640625
0,517,QPMS,nouctun,FRs,total,374,3169.9899999999907
0,517,QPMS,nouctun,FRs,gaze_fw,331,3169.9899999999907
0,517,QPMS,nouctun,FRs,gaze_ic,1,3169.9899999999907
0,517,QPMS,nouctun,FRs,gaze_lm,0,3169.9899999999907
0,517,QPMS,nouctun,FRs,gaze_lmopt,35,3169.9899999999907
0,517,QPMS,nouctun,FRs,gaze_tm,0,3169.9899999999907
0,517,QPMS,nouctun,FRs,gaze_tmopt,0,3169.9899999999907
0,517,QPMS,nouctun,FRs,none,8,3169.9899999999907
0,518,QPMS,nouctun,FL,total,1200,10120.0
0,518,QPMS,nouctun,FL,gaze_fw,1085,10120.0
0,518,QPMS,nouctun,FL,gaze_ic,0,10120.0
0,518,QPMS,nouctun,FL,gaze_lm,6,10120.0
0,518,QPMS,nouctun,FL,gaze_lmopt,73,10120.0
0,518,QPMS,nouctun,FL,gaze_tm,22,10120.0
0,518,QPMS,nouctun,FL,gaze_tmopt,26,10120.0
0,518,QPMS,nouctun,FL,none,18,10120.0
0,519,QPMS,nouctun,BL,total,1092,9143.328125
0,519,QPMS,nouctun,BL,gaze_fw,796,9143.328125
0,519,QPMS,nouctun,BL,gaze_ic,67,9143.328125
0,519,QPMS,nouctun,BL,gaze_lm,33,9143.328125
0,519,QPMS,nouctun,BL,gaze_lmopt,109,9143.328125
0,519,QPMS,nouctun,BL,gaze_tm,54,9143.328125
0,519,QPMS,nouctun,BL,gaze_tmopt,134,9143.328125
0,519,QPMS,nouctun,BL,none,16,9143.328125
0,520,QPMS,nouctun,FRs,total,378,3190.0
0,520,QPMS,nouctun,FRs,gaze_fw,315,3190.0
0,520,QPMS,nouctun,FRs,gaze_ic,62,3190.0
0,520,QPMS,nouctun,FRs,gaze_lm,0,3190.0
0,520,QPMS,nouctun,FRs,gaze_lmopt,0,3190.0
0,520,QPMS,nouctun,FRs,gaze_tm,0,3190.0
0,520,QPMS,nouctun,FRs,gaze_tmopt,0,3190.0
0,520,QPMS,nouctun,FRs,none,3,3190.0
0,521,QPMS,nouctun,BR,total,1137,9546.66625000001
0,521,QPMS,nouctun,BR,gaze_fw,947,9546.66625000001
0,521,QPMS,nouctun,BR,gaze_ic,70,9546.66625000001
0,521,QPMS,nouctun,BR,gaze_lm,0,9546.66625000001
0,521,QPMS,nouctun,BR,gaze_lmopt,0,9546.66625000001
0,521,QPMS,nouctun,BR,gaze_tm,80,9546.66625000001
0,521,QPMS,nouctun,BR,gaze_tmopt,86,9546.66625000001
0,521,QPMS,nouctun,BR,none,41,9546.66625000001
0,522,QPMS,nouctun,BL,total,1793,15083.3125
0,522,QPMS,nouctun,BL,gaze_fw,1535,15083.3125
0,522,QPMS,nouctun,BL,gaze_ic,83,15083.3125
0,522,QPMS,nouctun,BL,gaze_lm,21,15083.3125
0,522,QPMS,nouctun,BL,gaze_lmopt,70,15083.3125
0,522,QPMS,nouctun,BL,gaze_tm,54,15083.3125
0,522,QPMS,nouctun,BL,gaze_tmopt,69,15083.3125
0,522,QPMS,nouctun,BL,none,43,15083.3125
0,523,QPMS,nouctun,BR,total,1203,10160.0
0,523,QPMS,nouctun,BR,gaze_fw,922,10160.0
0,523,QPMS,nouctun,BR,gaze_ic,120,10160.0
0,523,QPMS,nouctun,BR,gaze_lm,9,10160.0
0,523,QPMS,nouctun,BR,gaze_lmopt,32,10160.0
0,523,QPMS,nouctun,BR,gaze_tm,74,10160.0
0,523,QPMS,nouctun,BR,gaze_tmopt,101,10160.0
0,523,QPMS,nouctun,BR,none,39,10160.0
0,524,QPMS,nouctun,FR,total,1083,9100.0
0,524,QPMS,nouctun,FR,gaze_fw,930,9100.0
0,524,QPMS,nouctun,FR,gaze_ic,135,9100.0
0,524,QPMS,nouctun,FR,gaze_lm,0,9100.0
0,524,QPMS,nouctun,FR,gaze_lmopt,0,9100.0
0,524,QPMS,nouctun,FR,gaze_tm,0,9100.0
0,524,QPMS,nouctun,FR,gaze_tmopt,0,9100.0
0,524,QPMS,nouctun,FR,none,19,9100.0
0,525,QPMS,nouctun,FR,total,1077,9060.0
0,525,QPMS,nouctun,FR,gaze_fw,1008,9060.0
0,525,QPMS,nouctun,FR,gaze_ic,49,9060.0
0,525,QPMS,nouctun,FR,gaze_lm,0,9060.0
0,525,QPMS,nouctun,FR,gaze_lmopt,0,9060.0
0,525,QPMS,nouctun,FR,gaze_tm,16,9060.0
0,525,QPMS,nouctun,FR,gaze_tmopt,39,9060.0
0,525,QPMS,nouctun,FR,none,3,9060.0
0,526,QPMS,uctun,FL,total,1247,10479.990000000005
0,526,QPMS,uctun,FL,gaze_fw,1197,10479.990000000005
0,526,QPMS,uctun,FL,gaze_ic,23,10479.990000000005
0,526,QPMS,uctun,FL,gaze_lm,0,10479.990000000005
0,526,QPMS,uctun,FL,gaze_lmopt,0,10479.990000000005
0,526,QPMS,uctun,FL,gaze_tm,0,10479.990000000005
0,526,QPMS,uctun,FL,gaze_tmopt,0,10479.990000000005
0,526,QPMS,uctun,FL,none,28,10479.990000000005
0,527,QPMS,uctun,FR,total,1140,9590.0
0,527,QPMS,uctun,FR,gaze_fw,1106,9590.0
0,527,QPMS,uctun,FR,gaze_ic,15,9590.0
0,527,QPMS,uctun,FR,gaze_lm,0,9590.0
0,527,QPMS,uctun,FR,gaze_lmopt,0,9590.0
0,527,QPMS,uctun,FR,gaze_tm,0,9590.0
0,527,QPMS,uctun,FR,gaze_tmopt,0,9590.0
0,527,QPMS,uctun,FR,none,20,9590.0
0,528,QPMS,uctun,FL,total,1224,10290.029999999999
0,528,QPMS,uctun,FL,gaze_fw,991,10290.029999999999
0,528,QPMS,uctun,FL,gaze_ic,0,10290.029999999999
0,528,QPMS,uctun,FL,gaze_lm,53,10290.029999999999
0,528,QPMS,uctun,FL,gaze_lmopt,54,10290.029999999999
0,528,QPMS,uctun,FL,gaze_tm,82,10290.029999999999
0,528,QPMS,uctun,FL,gaze_tmopt,125,10290.029999999999
0,528,QPMS,uctun,FL,none,61,10290.029999999999
0,529,QPMS,uctun,BL,total,1180,9923.328125
0,529,QPMS,uctun,BL,gaze_fw,924,9923.328125
0,529,QPMS,uctun,BL,gaze_ic,88,9923.328125
0,529,QPMS,uctun,BL,gaze_lm,0,9923.328125
0,529,QPMS,uctun,BL,gaze_lmopt,1,9923.328125
0,529,QPMS,uctun,BL,gaze_tm,124,9923.328125
0,529,QPMS,uctun,BL,gaze_tmopt,155,9923.328125
0,529,QPMS,uctun,BL,none,22,9923.328125
0,530,QPMS,uctun,BR,total,1135,9563.328125
0,530,QPMS,uctun,BR,gaze_fw,810,9563.328125
0,530,QPMS,uctun,BR,gaze_ic,105,9563.328125
0,530,QPMS,uctun,BR,gaze_lm,0,9563.328125
0,530,QPMS,uctun,BR,gaze_lmopt,0,9563.328125
0,530,QPMS,uctun,BR,gaze_tm,100,9563.328125
0,530,QPMS,uctun,BR,gaze_tmopt,155,9563.328125
0,530,QPMS,uctun,BR,none,75,9563.328125
0,531,QPMS,uctun,FRs,total,394,3300.0
0,531,QPMS,uctun,FRs,gaze_fw,316,3300.0
0,531,QPMS,uctun,FRs,gaze_ic,21,3300.0
0,531,QPMS,uctun,FRs,gaze_lm,34,3300.0
0,531,QPMS,uctun,FRs,gaze_lmopt,43,3300.0
0,531,QPMS,uctun,FRs,gaze_tm,0,3300.0
0,531,QPMS,uctun,FRs,gaze_tmopt,0,3300.0
0,531,QPMS,uctun,FRs,none,15,3300.0
0,532,QPMS,uctun,FL,total,1356,11399.98000000001
0,532,QPMS,uctun,FL,gaze_fw,1128,11399.98000000001
0,532,QPMS,uctun,FL,gaze_ic,85,11399.98000000001
0,532,QPMS,uctun,FL,gaze_lm,24,11399.98000000001
0,532,QPMS,uctun,FL,gaze_lmopt,27,11399.98000000001
0,532,QPMS,uctun,FL,gaze_tm,21,11399.98000000001
0,532,QPMS,uctun,FL,gaze_tmopt,27,11399.98000000001
0,532,QPMS,uctun,FL,none,91,11399.98000000001
0,533,QPMS,uctun,BL,total,1081,9080.01000000001
0,533,QPMS,uctun,BL,gaze_fw,724,9080.01000000001
0,533,QPMS,uctun,BL,gaze_ic,1,9080.01000000001
0,533,QPMS,uctun,BL,gaze_lm,38,9080.01000000001
0,533,QPMS,uctun,BL,gaze_lmopt,46,9080.01000000001
0,533,QPMS,uctun,BL,gaze_tm,129,9080.01000000001
0,533,QPMS,uctun,BL,gaze_tmopt,239,9080.01000000001
0,533,QPMS,uctun,BL,none,75,9080.01000000001
0,534,QPMS,uctun,FRs,total,374,3140.0
0,534,QPMS,uctun,FRs,gaze_fw,341,3140.0
0,534,QPMS,uctun,FRs,gaze_ic,0,3140.0
0,534,QPMS,uctun,FRs,gaze_lm,0,3140.0
0,534,QPMS,uctun,FRs,gaze_lmopt,0,3140.0
0,534,QPMS,uctun,FRs,gaze_tm,11,3140.0
0,534,QPMS,uctun,FRs,gaze_tmopt,35,3140.0
0,534,QPMS,uctun,FRs,none,1,3140.0
0,535,QPMS,uctun,BR,total,1057,8893.34375
0,535,QPMS,uctun,BR,gaze_fw,860,8893.34375
0,535,QPMS,uctun,BR,gaze_ic,3,8893.34375
0,535,QPMS,uctun,BR,gaze_lm,0,8893.34375
0,535,QPMS,uctun,BR,gaze_lmopt,30,8893.34375
0,535,QPMS,uctun,BR,gaze_tm,103,8893.34375
0,535,QPMS,uctun,BR,gaze_tmopt,128,8893.34375
0,535,QPMS,uctun,BR,none,41,8893.34375
0,536,QPMS,uctun,BL,total,921,7713.322500000009
0,536,QPMS,uctun,BL,gaze_fw,563,7713.322500000009
0,536,QPMS,uctun,BL,gaze_ic,94,7713.322500000009
0,536,QPMS,uctun,BL,gaze_lm,0,7713.322500000009
0,536,QPMS,uctun,BL,gaze_lmopt,82,7713.322500000009
0,536,QPMS,uctun,BL,gaze_tm,130,7713.322500000009
0,536,QPMS,uctun,BL,gaze_tmopt,142,7713.322500000009
0,536,QPMS,uctun,BL,none,49,7713.322500000009
0,537,QPMS,uctun,BR,total,1172,9846.65625
0,537,QPMS,uctun,BR,gaze_fw,1025,9846.65625
0,537,QPMS,uctun,BR,gaze_ic,26,9846.65625
0,537,QPMS,uctun,BR,gaze_lm,0,9846.65625
0,537,QPMS,uctun,BR,gaze_lmopt,37,9846.65625
0,537,QPMS,uctun,BR,gaze_tm,45,9846.65625
0,537,QPMS,uctun,BR,gaze_tmopt,73,9846.65625
0,537,QPMS,uctun,BR,none,19,9846.65625
0,538,QPMS,uctun,FR,total,1722,14440.0
0,538,QPMS,uctun,FR,gaze_fw,1477,14440.0
0,538,QPMS,uctun,FR,gaze_ic,131,14440.0
0,538,QPMS,uctun,FR,gaze_lm,22,14440.0
0,538,QPMS,uctun,FR,gaze_lmopt,26,14440.0
0,538,QPMS,uctun,FR,gaze_tm,34,14440.0
0,538,QPMS,uctun,FR,gaze_tmopt,38,14440.0
0,538,QPMS,uctun,FR,none,54,14440.0
0,539,QPMS,uctun,FR,total,2133,17930.0
0,539,QPMS,uctun,FR,gaze_fw,1872,17930.0
0,539,QPMS,uctun,FR,gaze_ic,167,17930.0
0,539,QPMS,uctun,FR,gaze_lm,26,17930.0
0,539,QPMS,uctun,FR,gaze_lmopt,35,17930.0
0,539,QPMS,uctun,FR,gaze_tm,23,17930.0
0,539,QPMS,uctun,FR,gaze_tmopt,25,17930.0
0,539,QPMS,uctun,FR,none,37,17930.0
0,498,QPMS,noucfog,FL,total,1136,9550.0
0,498,QPMS,noucfog,FL,gaze_fw,865,9550.0
0,498,QPMS,noucfog,FL,gaze_ic,191,9550.0
0,498,QPMS,noucfog,FL,gaze_lm,0,9550.0
0,498,QPMS,noucfog,FL,gaze_lmopt,0,9550.0
0,498,QPMS,noucfog,FL,gaze_tm,75,9550.0
0,498,QPMS,noucfog,FL,gaze_tmopt,83,9550.0
0,498,QPMS,noucfog,FL,none,6,9550.0
0,499,QPMS,noucfog,FR,total,1184,9950.0
0,499,QPMS,noucfog,FR,gaze_fw,971,9950.0
0,499,QPMS,noucfog,FR,gaze_ic,159,9950.0
0,499,QPMS,noucfog,FR,gaze_lm,0,9950.0
0,499,QPMS,noucfog,FR,gaze_lmopt,0,9950.0
0,499,QPMS,noucfog,FR,gaze_tm,27,9950.0
0,499,QPMS,noucfog,FR,gaze_tmopt,28,9950.0
0,499,QPMS,noucfog,FR,none,29,9950.0
0,500,QPMS,noucfog,FL,total,1048,8810.0
0,500,QPMS,noucfog,FL,gaze_fw,747,8810.0
0,500,QPMS,noucfog,FL,gaze_ic,204,8810.0
0,500,QPMS,noucfog,FL,gaze_lm,0,8810.0
0,500,QPMS,noucfog,FL,gaze_lmopt,0,8810.0
0,500,QPMS,noucfog,FL,gaze_tm,95,8810.0
0,500,QPMS,noucfog,FL,gaze_tmopt,103,8810.0
0,500,QPMS,noucfog,FL,none,4,8810.0
0,501,QPMS,noucfog,BL,total,1059,8883.3203125
0,501,QPMS,noucfog,BL,gaze_fw,551,8883.3203125
0,501,QPMS,noucfog,BL,gaze_ic,363,8883.3203125
0,501,QPMS,noucfog,BL,gaze_lm,0,8883.3203125
0,501,QPMS,noucfog,BL,gaze_lmopt,34,8883.3203125
0,501,QPMS,noucfog,BL,gaze_tm,35,8883.3203125
0,501,QPMS,noucfog,BL,gaze_tmopt,37,8883.3203125
0,501,QPMS,noucfog,BL,none,79,8883.3203125
0,502,QPMS,noucfog,BR,total,1171,9836.671875
0,502,QPMS,noucfog,BR,gaze_fw,603,9836.671875
0,502,QPMS,noucfog,BR,gaze_ic,238,9836.671875
0,502,QPMS,noucfog,BR,gaze_lm,96,9836.671875
0,502,QPMS,noucfog,BR,gaze_lmopt,102,9836.671875
0,502,QPMS,noucfog,BR,gaze_tm,213,9836.671875
0,502,QPMS,noucfog,BR,gaze_tmopt,224,9836.671875
0,502,QPMS,noucfog,BR,none,19,9836.671875
0,503,QPMS,noucfog,FRs,total,398,3360.0
0,503,QPMS,noucfog,FRs,gaze_fw,292,3360.0
0,503,QPMS,noucfog,FRs,gaze_ic,50,3360.0
0,503,QPMS,noucfog,FRs,gaze_lm,10,3360.0
0,503,QPMS,noucfog,FRs,gaze_lmopt,38,3360.0
0,503,QPMS,noucfog,FRs,gaze_tm,0,3360.0
0,503,QPMS,noucfog,FRs,gaze_tmopt,0,3360.0
0,503,QPMS,noucfog,FRs,none,19,3360.0
0,504,QPMS,noucfog,FL,total,1068,8970.0
0,504,QPMS,noucfog,FL,gaze_fw,965,8970.0
0,504,QPMS,noucfog,FL,gaze_ic,71,8970.0
0,504,QPMS,noucfog,FL,gaze_lm,0,8970.0
0,504,QPMS,noucfog,FL,gaze_lmopt,0,8970.0
0,504,QPMS,noucfog,FL,gaze_tm,0,8970.0
0,504,QPMS,noucfog,FL,gaze_tmopt,0,8970.0
0,504,QPMS,noucfog,FL,none,33,8970.0
0,505,QPMS,noucfog,BL,total,1172,9843.3125
0,505,QPMS,noucfog,BL,gaze_fw,648,9843.3125
0,505,QPMS,noucfog,BL,gaze_ic,183,9843.3125
0,505,QPMS,noucfog,BL,gaze_lm,72,9843.3125
0,505,QPMS,noucfog,BL,gaze_lmopt,89,9843.3125
0,505,QPMS,noucfog,BL,gaze_tm,130,9843.3125
0,505,QPMS,noucfog,BL,gaze_tmopt,135,9843.3125
0,505,QPMS,noucfog,BL,none,125,9843.3125
0,506,QPMS,noucfog,FRs,total,378,3200.0
0,506,QPMS,noucfog,FRs,gaze_fw,278,3200.0
0,506,QPMS,noucfog,FRs,gaze_ic,1,3200.0
0,506,QPMS,noucfog,FRs,gaze_lm,31,3200.0
0,506,QPMS,noucfog,FRs,gaze_lmopt,82,3200.0
0,506,QPMS,noucfog,FRs,gaze_tm,0,3200.0
0,506,QPMS,noucfog,FRs,gaze_tmopt,0,3200.0
0,506,QPMS,noucfog,FRs,none,18,3200.0
0,507,QPMS,noucfog,BR,total,953,8003.328125
0,507,QPMS,noucfog,BR,gaze_fw,430,8003.328125
0,507,QPMS,noucfog,BR,gaze_ic,337,8003.328125
0,507,QPMS,noucfog,BR,gaze_lm,0,8003.328125
0,507,QPMS,noucfog,BR,gaze_lmopt,0,8003.328125
0,507,QPMS,noucfog,BR,gaze_tm,166,8003.328125
0,507,QPMS,noucfog,BR,gaze_tmopt,175,8003.328125
0,507,QPMS,noucfog,BR,none,23,8003.328125
0,508,QPMS,noucfog,BL,total,941,7906.65625
0,508,QPMS,noucfog,BL,gaze_fw,518,7906.65625
0,508,QPMS,noucfog,BL,gaze_ic,190,7906.65625
0,508,QPMS,noucfog,BL,gaze_lm,0,7906.65625
0,508,QPMS,noucfog,BL,gaze_lmopt,5,7906.65625
0,508,QPMS,noucfog,BL,gaze_tm,113,7906.65625
0,508,QPMS,noucfog,BL,gaze_tmopt,119,7906.65625
0,508,QPMS,noucfog,BL,none,115,7906.65625
0,509,QPMS,noucfog,BR,total,1008,8523.3125
0,509,QPMS,noucfog,BR,gaze_fw,759,8523.3125
0,509,QPMS,noucfog,BR,gaze_ic,66,8523.3125
0,509,QPMS,noucfog,BR,gaze_lm,28,8523.3125
0,509,QPMS,noucfog,BR,gaze_lmopt,32,8523.3125
0,509,QPMS,noucfog,BR,gaze_tm,115,8523.3125
0,509,QPMS,noucfog,BR,gaze_tmopt,122,8523.3125
0,509,QPMS,noucfog,BR,none,39,8523.3125
0,510,QPMS,noucfog,FR,total,709,5970.0
0,510,QPMS,noucfog,FR,gaze_fw,487,5970.0
0,510,QPMS,noucfog,FR,gaze_ic,103,5970.0
0,510,QPMS,noucfog,FR,gaze_lm,49,5970.0
0,510,QPMS,noucfog,FR,gaze_lmopt,50,5970.0
0,510,QPMS,noucfog,FR,gaze_tm,29,5970.0
0,510,QPMS,noucfog,FR,gaze_tmopt,32,5970.0
0,510,QPMS,noucfog,FR,none,42,5970.0
0,511,QPMS,noucfog,FR,total,1101,9260.020000000019
0,511,QPMS,noucfog,FR,gaze_fw,850,9260.020000000019
0,511,QPMS,noucfog,FR,gaze_ic,156,9260.020000000019
0,511,QPMS,noucfog,FR,gaze_lm,26,9260.020000000019
0,511,QPMS,noucfog,FR,gaze_lmopt,27,9260.020000000019
0,511,QPMS,noucfog,FR,gaze_tm,32,9260.020000000019
0,511,QPMS,noucfog,FR,gaze_tmopt,36,9260.020000000019
0,511,QPMS,noucfog,FR,none,36,9260.020000000019
0,225,QPMS,ucrain,F,total,1012,8520.0
0,225,QPMS,ucrain,F,gaze_fw,816,8520.0
0,225,QPMS,ucrain,F,gaze_ic,66,8520.0
0,225,QPMS,ucrain,F,gaze_lm,70,8520.0
0,225,QPMS,ucrain,F,gaze_lmopt,74,8520.0
0,225,QPMS,ucrain,F,gaze_tm,36,8520.0
0,225,QPMS,ucrain,F,gaze_tmopt,39,8520.0
0,225,QPMS,ucrain,F,none,21,8520.0
0,226,QPMS,ucrain,F,total,0,
0,226,QPMS,ucrain,F,gaze_fw,0,
0,226,QPMS,ucrain,F,gaze_ic,0,
0,226,QPMS,ucrain,F,gaze_lm,0,
0,226,QPMS,ucrain,F,gaze_lmopt,0,
0,226,QPMS,ucrain,F,gaze_tm,0,
0,226,QPMS,ucrain,F,gaze_tmopt,0,
0,226,QPMS,ucrain,F,none,0,
0,227,QPMS,ucrain,F,total,1125,9440.0
0,227,QPMS,ucrain,F,gaze_fw,996,9440.0
0,227,QPMS,ucrain,F,gaze_ic,6,9440.0
0,227,QPMS,ucrain,F,gaze_lm,37,9440.0
0,227,QPMS,ucrain,F,gaze_lmopt,91,9440.0
0,227,QPMS,ucrain,F,gaze_tm,0,9440.0
0,227,QPMS,ucrain,F,gaze_tmopt,0,9440.0
0,227,QPMS,ucrain,F,none,32,9440.0
0,228,QPMS,ucrain,F,total,1124,9470.0
0,228,QPMS,ucrain,F,gaze_fw,847,9470.0
0,228,QPMS,ucrain,F,gaze_ic,196,9470.0
0,228,QPMS,ucrain,F,gaze_lm,18,9470.0
0,228,QPMS,ucrain,F,gaze_lmopt,71,9470.0
0,228,QPMS,ucrain,F,gaze_tm,0,9470.0
0,228,QPMS,ucrain,F,gaze_tmopt,0,9470.0
0,228,QPMS,ucrain,F,none,11,9470.0
0,229,QPMS,ucrain,F,total,1053,8880.0
0,229,QPMS,ucrain,F,gaze_fw,946,8880.0
0,229,QPMS,ucrain,F,gaze_ic,53,8880.0
0,229,QPMS,ucrain,F,gaze_lm,0,8880.0
0,229,QPMS,ucrain,F,gaze_lmopt,0,8880.0
0,229,QPMS,ucrain,F,gaze_tm,49,8880.0
0,229,QPMS,ucrain,F,gaze_tmopt,85,8880.0
0,229,QPMS,ucrain,F,none,7,8880.0
0,230,QPMS,ucrain,B,total,0,
0,230,QPMS,ucrain,B,gaze_fw,0,
0,230,QPMS,ucrain,B,gaze_ic,0,
0,230,QPMS,ucrain,B,gaze_lm,0,
0,230,QPMS,ucrain,B,gaze_lmopt,0,
0,230,QPMS,ucrain,B,gaze_tm,0,
0,230,QPMS,ucrain,B,gaze_tmopt,0,
0,230,QPMS,ucrain,B,none,0,
0,231,QPMS,ucrain,B,total,1207,10160.01000000001
0,231,QPMS,ucrain,B,gaze_fw,775,10160.01000000001
0,231,QPMS,ucrain,B,gaze_ic,158,10160.01000000001
0,231,QPMS,ucrain,B,gaze_lm,0,10160.01000000001
0,231,QPMS,ucrain,B,gaze_lmopt,0,10160.01000000001
0,231,QPMS,ucrain,B,gaze_tm,277,10160.01000000001
0,231,QPMS,ucrain,B,gaze_tmopt,289,10160.01000000001
0,231,QPMS,ucrain,B,none,3,10160.01000000001
0,232,QPMS,ucrain,B,total,1145,9630.0
0,232,QPMS,ucrain,B,gaze_fw,716,9630.0
0,232,QPMS,ucrain,B,gaze_ic,183,9630.0
0,232,QPMS,ucrain,B,gaze_lm,0,9630.0
0,232,QPMS,ucrain,B,gaze_lmopt,0,9630.0
0,232,QPMS,ucrain,B,gaze_tm,230,9630.0
0,232,QPMS,ucrain,B,gaze_tmopt,258,9630.0
0,232,QPMS,ucrain,B,none,16,9630.0
0,233,QPMS,ucrain,B,total,1308,11010.0
0,233,QPMS,ucrain,B,gaze_fw,796,11010.0
0,233,QPMS,ucrain,B,gaze_ic,239,11010.0
0,233,QPMS,ucrain,B,gaze_lm,0,11010.0
0,233,QPMS,ucrain,B,gaze_lmopt,0,11010.0
0,233,QPMS,ucrain,B,gaze_tm,167,11010.0
0,233,QPMS,ucrain,B,gaze_tmopt,174,11010.0
0,233,QPMS,ucrain,B,none,108,11010.0
0,216,QPMS,noucrain,F,total,1063,8930.0
0,216,QPMS,noucrain,F,gaze_fw,895,8930.0
0,216,QPMS,noucrain,F,gaze_ic,171,8930.0
0,216,QPMS,noucrain,F,gaze_lm,0,8930.0
0,216,QPMS,noucrain,F,gaze_lmopt,0,8930.0
0,216,QPMS,noucrain,F,gaze_tm,0,8930.0
0,216,QPMS,noucrain,F,gaze_tmopt,0,8930.0
0,216,QPMS,noucrain,F,none,0,8930.0
0,217,QPMS,noucrain,F,total,0,
0,217,QPMS,noucrain,F,gaze_fw,0,
0,217,QPMS,noucrain,F,gaze_ic,0,
0,217,QPMS,noucrain,F,gaze_lm,0,
0,217,QPMS,noucrain,F,gaze_lmopt,0,
0,217,QPMS,noucrain,F,gaze_tm,0,
0,217,QPMS,noucrain,F,gaze_tmopt,0,
0,217,QPMS,noucrain,F,none,0,
0,218,QPMS,noucrain,F,total,1324,11100.0
0,218,QPMS,noucrain,F,gaze_fw,992,11100.0
0,218,QPMS,noucrain,F,gaze_ic,259,11100.0
0,218,QPMS,noucrain,F,gaze_lm,65,11100.0
0,218,QPMS,noucrain,F,gaze_lmopt,70,11100.0
0,218,QPMS,noucrain,F,gaze_tm,0,11100.0
0,218,QPMS,noucrain,F,gaze_tmopt,0,11100.0
