,nr,participant,run,direction,surface,count
0,159,OYWO,ucrain,B,none,36
0,160,OYWO,ucrain,B,total,1203
0,160,OYWO,ucrain,B,gaze_fw,669
0,160,OYWO,ucrain,B,gaze_ic,371
0,160,OYWO,ucrain,B,gaze_lm,0
0,160,OYWO,ucrain,B,gaze_lmopt,0
0,160,OYWO,ucrain,B,gaze_tm,92
0,160,OYWO,ucrain,B,gaze_tmopt,95
0,160,OYWO,ucrain,B,none,73
0,161,OYWO,ucrain,B,total,1200
0,161,OYWO,ucrain,B,gaze_fw,777
0,161,OYWO,ucrain,B,gaze_ic,367
0,161,OYWO,ucrain,B,gaze_lm,0
0,161,OYWO,ucrain,B,gaze_lmopt,0
0,161,OYWO,ucrain,B,gaze_tm,56
0,161,OYWO,ucrain,B,gaze_tmopt,60
0,161,OYWO,ucrain,B,none,1
0,144,OYWO,noucrain,F,total,1035
0,144,OYWO,noucrain,F,gaze_fw,878
0,144,OYWO,noucrain,F,gaze_ic,112
0,144,OYWO,noucrain,F,gaze_lm,0
0,144,OYWO,noucrain,F,gaze_lmopt,39
0,144,OYWO,noucrain,F,gaze_tm,0
0,144,OYWO,noucrain,F,gaze_tmopt,0
0,144,OYWO,noucrain,F,none,7
0,145,OYWO,noucrain,F,total,0
0,145,OYWO,noucrain,F,gaze_fw,0
0,145,OYWO,noucrain,F,gaze_ic,0
0,145,OYWO,noucrain,F,gaze_lm,0
0,145,OYWO,noucrain,F,gaze_lmopt,0
0,145,OYWO,noucrain,F,gaze_tm,0
0,145,OYWO,noucrain,F,gaze_tmopt,0
0,145,OYWO,noucrain,F,none,0
0,146,OYWO,noucrain,F,total,1112
0,146,OYWO,noucrain,F,gaze_fw,1049
0,146,OYWO,noucrain,F,gaze_ic,0
0,146,OYWO,noucrain,F,gaze_lm,0
0,146,OYWO,noucrain,F,gaze_lmopt,43
0,146,OYWO,noucrain,F,gaze_tm,0
0,146,OYWO,noucrain,F,gaze_tmopt,0
0,146,OYWO,noucrain,F,none,21
0,147,OYWO,noucrain,F,total,1012
0,147,OYWO,noucrain,F,gaze_fw,946
0,147,OYWO,noucrain,F,gaze_ic,67
0,147,OYWO,noucrain,F,gaze_lm,0
0,147,OYWO,noucrain,F,gaze_lmopt,0
0,147,OYWO,noucrain,F,gaze_tm,0
0,147,OYWO,noucrain,F,gaze_tmopt,0
0,147,OYWO,noucrain,F,none,0
0,148,OYWO,noucrain,F,total,1093
0,148,OYWO,noucrain,F,gaze_fw,928
0,148,OYWO,noucrain,F,gaze_ic,124
0,148,OYWO,noucrain,F,gaze_lm,0
0,148,OYWO,noucrain,F,gaze_lmopt,0
0,148,OYWO,noucrain,F,gaze_tm,0
0,148,OYWO,noucrain,F,gaze_tmopt,0
0,148,OYWO,noucrain,F,none,42
0,149,OYWO,noucrain,B,total,0
0,149,OYWO,noucrain,B,gaze_fw,0
0,149,OYWO,noucrain,B,gaze_ic,0
0,149,OYWO,noucrain,B,gaze_lm,0
0,149,OYWO,noucrain,B,gaze_lmopt,0
0,149,OYWO,noucrain,B,gaze_tm,0
0,149,OYWO,noucrain,B,gaze_tmopt,0
0,149,OYWO,noucrain,B,none,0
0,150,OYWO,noucrain,B,total,1060
0,150,OYWO,noucrain,B,gaze_fw,276
0,150,OYWO,noucrain,B,gaze_ic,658
0,150,OYWO,noucrain,B,gaze_lm,0
0,150,OYWO,noucrain,B,gaze_lmopt,0
0,150,OYWO,noucrain,B,gaze_tm,0
0,150,OYWO,noucrain,B,gaze_tmopt,0
0,150,OYWO,noucrain,B,none,128
0,151,OYWO,noucrain,B,total,1216
0,151,OYWO,noucrain,B,gaze_fw,1146
0,151,OYWO,noucrain,B,gaze_ic,71
0,151,OYWO,noucrain,B,gaze_lm,0
0,151,OYWO,noucrain,B,gaze_lmopt,0
0,151,OYWO,noucrain,B,gaze_tm,0
0,151,OYWO,noucrain,B,gaze_tmopt,0
0,151,OYWO,noucrain,B,none,0
0,152,OYWO,noucrain,B,total,1290
0,152,OYWO,noucrain,B,gaze_fw,827
0,152,OYWO,noucrain,B,gaze_ic,179
0,152,OYWO,noucrain,B,gaze_lm,0
0,152,OYWO,noucrain,B,gaze_lmopt,0
0,152,OYWO,noucrain,B,gaze_tm,220
0,152,OYWO,noucrain,B,gaze_tmopt,257
0,152,OYWO,noucrain,B,none,32
0,386,PVOU,nouctun,FL,total,1095
0,386,PVOU,nouctun,FL,gaze_fw,1076
0,386,PVOU,nouctun,FL,gaze_ic,0
0,386,PVOU,nouctun,FL,gaze_lm,0
0,386,PVOU,nouctun,FL,gaze_lmopt,0
0,386,PVOU,nouctun,FL,gaze_tm,4
0,386,PVOU,nouctun,FL,gaze_tmopt,4
0,386,PVOU,nouctun,FL,none,17
0,387,PVOU,nouctun,FR,total,1129
0,387,PVOU,nouctun,FR,gaze_fw,1128
0,387,PVOU,nouctun,FR,gaze_ic,0
0,387,PVOU,nouctun,FR,gaze_lm,0
0,387,PVOU,nouctun,FR,gaze_lmopt,0
0,387,PVOU,nouctun,FR,gaze_tm,0
0,387,PVOU,nouctun,FR,gaze_tmopt,0
0,387,PVOU,nouctun,FR,none,1
0,388,PVOU,nouctun,FL,total,1112
0,388,PVOU,nouctun,FL,gaze_fw,1102
0,388,PVOU,nouctun,FL,gaze_ic,0
0,388,PVOU,nouctun,FL,gaze_lm,0
0,388,PVOU,nouctun,FL,gaze_lmopt,5
0,388,PVOU,nouctun,FL,gaze_tm,0
0,388,PVOU,nouctun,FL,gaze_tmopt,0
0,388,PVOU,nouctun,FL,none,6
0,389,PVOU,nouctun,BL,total,1121
0,389,PVOU,nouctun,BL,gaze_fw,1115
0,389,PVOU,nouctun,BL,gaze_ic,0
0,389,PVOU,nouctun,BL,gaze_lm,0
0,389,PVOU,nouctun,BL,gaze_lmopt,0
0,389,PVOU,nouctun,BL,gaze_tm,0
0,389,PVOU,nouctun,BL,gaze_tmopt,0
0,389,PVOU,nouctun,BL,none,6
0,390,PVOU,nouctun,BR,total,1120
0,390,PVOU,nouctun,BR,gaze_fw,1111
0,390,PVOU,nouctun,BR,gaze_ic,0
0,390,PVOU,nouctun,BR,gaze_lm,0
0,390,PVOU,nouctun,BR,gaze_lmopt,0
0,390,PVOU,nouctun,BR,gaze_tm,0
0,390,PVOU,nouctun,BR,gaze_tmopt,0
0,390,PVOU,nouctun,BR,none,10
0,391,PVOU,nouctun,FRs,total,390
0,391,PVOU,nouctun,FRs,gaze_fw,385
0,391,PVOU,nouctun,FRs,gaze_ic,0
0,391,PVOU,nouctun,FRs,gaze_lm,0
0,391,PVOU,nouctun,FRs,gaze_lmopt,0
0,391,PVOU,nouctun,FRs,gaze_tm,0
0,391,PVOU,nouctun,FRs,gaze_tmopt,4
0,391,PVOU,nouctun,FRs,none,6
0,392,PVOU,nouctun,FL,total,1120
0,392,PVOU,nouctun,FL,gaze_fw,1121
0,392,PVOU,nouctun,FL,gaze_ic,0
0,392,PVOU,nouctun,FL,gaze_lm,0
0,392,PVOU,nouctun,FL,gaze_lmopt,0
0,392,PVOU,nouctun,FL,gaze_tm,0
0,392,PVOU,nouctun,FL,gaze_tmopt,0
0,392,PVOU,nouctun,FL,none,0
0,393,PVOU,nouctun,BL,total,1172
0,393,PVOU,nouctun,BL,gaze_fw,1172
0,393,PVOU,nouctun,BL,gaze_ic,0
0,393,PVOU,nouctun,BL,gaze_lm,0
0,393,PVOU,nouctun,BL,gaze_lmopt,0
0,393,PVOU,nouctun,BL,gaze_tm,0
0,393,PVOU,nouctun,BL,gaze_tmopt,0
0,393,PVOU,nouctun,BL,none,1
0,394,PVOU,nouctun,FRs,total,393
0,394,PVOU,nouctun,FRs,gaze_fw,395
0,394,PVOU,nouctun,FRs,gaze_ic,0
0,394,PVOU,nouctun,FRs,gaze_lm,0
0,394,PVOU,nouctun,FRs,gaze_lmopt,0
0,394,PVOU,nouctun,FRs,gaze_tm,0
0,394,PVOU,nouctun,FRs,gaze_tmopt,0
0,394,PVOU,nouctun,FRs,none,0
0,395,PVOU,nouctun,BR,total,1133
0,395,PVOU,nouctun,BR,gaze_fw,1130
0,395,PVOU,nouctun,BR,gaze_ic,0
0,395,PVOU,nouctun,BR,gaze_lm,0
0,395,PVOU,nouctun,BR,gaze_lmopt,0
0,395,PVOU,nouctun,BR,gaze_tm,0
0,395,PVOU,nouctun,BR,gaze_tmopt,0
0,395,PVOU,nouctun,BR,none,3
0,396,PVOU,nouctun,BL,total,1127
0,396,PVOU,nouctun,BL,gaze_fw,1057
0,396,PVOU,nouctun,BL,gaze_ic,0
0,396,PVOU,nouctun,BL,gaze_lm,0
0,396,PVOU,nouctun,BL,gaze_lmopt,1
0,396,PVOU,nouctun,BL,gaze_tm,44
0,396,PVOU,nouctun,BL,gaze_tmopt,47
0,396,PVOU,nouctun,BL,none,27
0,397,PVOU,nouctun,BR,total,1121
0,397,PVOU,nouctun,BR,gaze_fw,1037
0,397,PVOU,nouctun,BR,gaze_ic,0
0,397,PVOU,nouctun,BR,gaze_lm,0
0,397,PVOU,nouctun,BR,gaze_lmopt,0
0,397,PVOU,nouctun,BR,gaze_tm,74
0,397,PVOU,nouctun,BR,gaze_tmopt,76
0,397,PVOU,nouctun,BR,none,10
0,398,PVOU,nouctun,FR,total,1111
0,398,PVOU,nouctun,FR,gaze_fw,1109
0,398,PVOU,nouctun,FR,gaze_ic,0
0,398,PVOU,nouctun,FR,gaze_lm,0
0,398,PVOU,nouctun,FR,gaze_lmopt,0
0,398,PVOU,nouctun,FR,gaze_tm,0
0,398,PVOU,nouctun,FR,gaze_tmopt,0
0,398,PVOU,nouctun,FR,none,1
0,399,PVOU,nouctun,FR,total,1124
0,399,PVOU,nouctun,FR,gaze_fw,1120
0,399,PVOU,nouctun,FR,gaze_ic,0
0,399,PVOU,nouctun,FR,gaze_lm,0
0,399,PVOU,nouctun,FR,gaze_lmopt,0
0,399,PVOU,nouctun,FR,gaze_tm,0
0,399,PVOU,nouctun,FR,gaze_tmopt,1
0,399,PVOU,nouctun,FR,none,5
0,400,PVOU,uctun,FL,total,1136
0,400,PVOU,uctun,FL,gaze_fw,1011
0,400,PVOU,uctun,FL,gaze_ic,2
0,400,PVOU,uctun,FL,gaze_lm,0
0,400,PVOU,uctun,FL,gaze_lmopt,0
0,400,PVOU,uctun,FL,gaze_tm,0
0,400,PVOU,uctun,FL,gaze_tmopt,0
0,400,PVOU,uctun,FL,none,124
0,401,PVOU,uctun,FR,total,1140
0,401,PVOU,uctun,FR,gaze_fw,1052
0,401,PVOU,uctun,FR,gaze_ic,4
0,401,PVOU,uctun,FR,gaze_lm,0
0,401,PVOU,uctun,FR,gaze_lmopt,0
0,401,PVOU,uctun,FR,gaze_tm,0
0,401,PVOU,uctun,FR,gaze_tmopt,0
0,401,PVOU,uctun,FR,none,84
0,402,PVOU,uctun,FL,total,1128
0,402,PVOU,uctun,FL,gaze_fw,881
0,402,PVOU,uctun,FL,gaze_ic,246
0,402,PVOU,uctun,FL,gaze_lm,0
0,402,PVOU,uctun,FL,gaze_lmopt,0
0,402,PVOU,uctun,FL,gaze_tm,0
0,402,PVOU,uctun,FL,gaze_tmopt,0
0,402,PVOU,uctun,FL,none,2
0,403,PVOU,uctun,BL,total,1144
0,403,PVOU,uctun,BL,gaze_fw,945
0,403,PVOU,uctun,BL,gaze_ic,113
0,403,PVOU,uctun,BL,gaze_lm,0
0,403,PVOU,uctun,BL,gaze_lmopt,7
0,403,PVOU,uctun,BL,gaze_tm,55
0,403,PVOU,uctun,BL,gaze_tmopt,57
0,403,PVOU,uctun,BL,none,26
0,404,PVOU,uctun,BR,total,1148
0,404,PVOU,uctun,BR,gaze_fw,900
0,404,PVOU,uctun,BR,gaze_ic,130
0,404,PVOU,uctun,BR,gaze_lm,0
0,404,PVOU,uctun,BR,gaze_lmopt,0
0,404,PVOU,uctun,BR,gaze_tm,105
0,404,PVOU,uctun,BR,gaze_tmopt,109
0,404,PVOU,uctun,BR,none,15
0,405,PVOU,uctun,FRs,total,386
0,405,PVOU,uctun,FRs,gaze_fw,338
0,405,PVOU,uctun,FRs,gaze_ic,47
0,405,PVOU,uctun,FRs,gaze_lm,0
0,405,PVOU,uctun,FRs,gaze_lmopt,0
0,405,PVOU,uctun,FRs,gaze_tm,0
0,405,PVOU,uctun,FRs,gaze_tmopt,0
0,405,PVOU,uctun,FRs,none,2
0,406,PVOU,uctun,FL,total,1168
0,406,PVOU,uctun,FL,gaze_fw,1052
0,406,PVOU,uctun,FL,gaze_ic,113
0,406,PVOU,uctun,FL,gaze_lm,0
0,406,PVOU,uctun,FL,gaze_lmopt,0
0,406,PVOU,uctun,FL,gaze_tm,0
0,406,PVOU,uctun,FL,gaze_tmopt,0
0,406,PVOU,uctun,FL,none,4
0,407,PVOU,uctun,BL,total,1132
0,407,PVOU,uctun,BL,gaze_fw,905
0,407,PVOU,uctun,BL,gaze_ic,110
0,407,PVOU,uctun,BL,gaze_lm,0
0,407,PVOU,uctun,BL,gaze_lmopt,0
0,407,PVOU,uctun,BL,gaze_tm,94
0,407,PVOU,uctun,BL,gaze_tmopt,101
0,407,PVOU,uctun,BL,none,28
0,408,PVOU,uctun,FRs,total,386
0,408,PVOU,uctun,FRs,gaze_fw,338
0,408,PVOU,uctun,FRs,gaze_ic,49
0,408,PVOU,uctun,FRs,gaze_lm,0
0,408,PVOU,uctun,FRs,gaze_lmopt,0
0,408,PVOU,uctun,FRs,gaze_tm,0
0,408,PVOU,uctun,FRs,gaze_tmopt,0
0,408,PVOU,uctun,FRs,none,0
0,409,PVOU,uctun,BR,total,1109
0,409,PVOU,uctun,BR,gaze_fw,865
0,409,PVOU,uctun,BR,gaze_ic,105
0,409,PVOU,uctun,BR,gaze_lm,0
0,409,PVOU,uctun,BR,gaze_lmopt,0
0,409,PVOU,uctun,BR,gaze_tm,138
0,409,PVOU,uctun,BR,gaze_tmopt,148
0,409,PVOU,uctun,BR,none,7
0,410,PVOU,uctun,BL,total,1133
0,410,PVOU,uctun,BL,gaze_fw,811
0,410,PVOU,uctun,BL,gaze_ic,226
0,410,PVOU,uctun,BL,gaze_lm,0
0,410,PVOU,uctun,BL,gaze_lmopt,0
0,410,PVOU,uctun,BL,gaze_tm,75
0,410,PVOU,uctun,BL,gaze_tmopt,80
0,410,PVOU,uctun,BL,none,19
0,411,PVOU,uctun,BR,total,1132
0,411,PVOU,uctun,BR,gaze_fw,865
0,411,PVOU,uctun,BR,gaze_ic,109
0,411,PVOU,uctun,BR,gaze_lm,0
0,411,PVOU,uctun,BR,gaze_lmopt,0
0,411,PVOU,uctun,BR,gaze_tm,140
0,411,PVOU,uctun,BR,gaze_tmopt,146
0,411,PVOU,uctun,BR,none,18
0,412,PVOU,uctun,FR,total,1230
0,412,PVOU,uctun,FR,gaze_fw,967
0,412,PVOU,uctun,FR,gaze_ic,182
0,412,PVOU,uctun,FR,gaze_lm,0
0,412,PVOU,uctun,FR,gaze_lmopt,0
0,412,PVOU,uctun,FR,gaze_tm,60
0,412,PVOU,uctun,FR,gaze_tmopt,62
0,412,PVOU,uctun,FR,none,23
0,413,PVOU,uctun,FR,total,1295
0,413,PVOU,uctun,FR,gaze_fw,1136
0,413,PVOU,uctun,FR,gaze_ic,115
0,413,PVOU,uctun,FR,gaze_lm,0
0,413,PVOU,uctun,FR,gaze_lmopt,0
0,413,PVOU,uctun,FR,gaze_tm,0
0,413,PVOU,uctun,FR,gaze_tmopt,0
0,413,PVOU,uctun,FR,none,45
0,372,PVOU,noucfog,FL,total,1025
0,372,PVOU,noucfog,FL,gaze_fw,961
0,372,PVOU,noucfog,FL,gaze_ic,0
0,372,PVOU,noucfog,FL,gaze_lm,0
0,372,PVOU,noucfog,FL,gaze_lmopt,2
0,372,PVOU,noucfog,FL,gaze_tm,0
0,372,PVOU,noucfog,FL,gaze_tmopt,44
0,372,PVOU,noucfog,FL,none,22
0,373,PVOU,noucfog,FR,total,1172
0,373,PVOU,noucfog,FR,gaze_fw,1105
0,373,PVOU,noucfog,FR,gaze_ic,0
0,373,PVOU,noucfog,FR,gaze_lm,0
0,373,PVOU,noucfog,FR,gaze_lmopt,31
0,373,PVOU,noucfog,FR,gaze_tm,0
0,373,PVOU,noucfog,FR,gaze_tmopt,0
0,373,PVOU,noucfog,FR,none,37
0,374,PVOU,noucfog,FL,total,1187
0,374,PVOU,noucfog,FL,gaze_fw,1188
0,374,PVOU,noucfog,FL,gaze_ic,0
0,374,PVOU,noucfog,FL,gaze_lm,0
0,374,PVOU,noucfog,FL,gaze_lmopt,0
0,374,PVOU,noucfog,FL,gaze_tm,0
0,374,PVOU,noucfog,FL,gaze_tmopt,0
0,374,PVOU,noucfog,FL,none,1
0,375,PVOU,noucfog,BL,total,1076
0,375,PVOU,noucfog,BL,gaze_fw,1030
0,375,PVOU,noucfog,BL,gaze_ic,0
0,375,PVOU,noucfog,BL,gaze_lm,0
0,375,PVOU,noucfog,BL,gaze_lmopt,0
0,375,PVOU,noucfog,BL,gaze_tm,47
0,375,PVOU,noucfog,BL,gaze_tmopt,51
0,375,PVOU,noucfog,BL,none,0
0,376,PVOU,noucfog,BR,total,1152
0,376,PVOU,noucfog,BR,gaze_fw,804
0,376,PVOU,noucfog,BR,gaze_ic,0
0,376,PVOU,noucfog,BR,gaze_lm,0
0,376,PVOU,noucfog,BR,gaze_lmopt,0
0,376,PVOU,noucfog,BR,gaze_tm,337
0,376,PVOU,noucfog,BR,gaze_tmopt,344
0,376,PVOU,noucfog,BR,none,13
0,377,PVOU,noucfog,FRs,total,390
0,377,PVOU,noucfog,FRs,gaze_fw,391
0,377,PVOU,noucfog,FRs,gaze_ic,0
0,377,PVOU,noucfog,FRs,gaze_lm,0
0,377,PVOU,noucfog,FRs,gaze_lmopt,0
0,377,PVOU,noucfog,FRs,gaze_tm,0
0,377,PVOU,noucfog,FRs,gaze_tmopt,0
0,377,PVOU,noucfog,FRs,none,0
0,378,PVOU,noucfog,FL,total,1108
0,378,PVOU,noucfog,FL,gaze_fw,1042
0,378,PVOU,noucfog,FL,gaze_ic,0
0,378,PVOU,noucfog,FL,gaze_lm,0
0,378,PVOU,noucfog,FL,gaze_lmopt,0
0,378,PVOU,noucfog,FL,gaze_tm,45
0,378,PVOU,noucfog,FL,gaze_tmopt,48
0,378,PVOU,noucfog,FL,none,21
0,379,PVOU,noucfog,BL,total,1044
0,379,PVOU,noucfog,BL,gaze_fw,973
0,379,PVOU,noucfog,BL,gaze_ic,0
0,379,PVOU,noucfog,BL,gaze_lm,0
0,379,PVOU,noucfog,BL,gaze_lmopt,2
0,379,PVOU,noucfog,BL,gaze_tm,43
0,379,PVOU,noucfog,BL,gaze_tmopt,45
0,379,PVOU,noucfog,BL,none,28
0,380,PVOU,noucfog,FRs,total,398
0,380,PVOU,noucfog,FRs,gaze_fw,399
0,380,PVOU,noucfog,FRs,gaze_ic,0
0,380,PVOU,noucfog,FRs,gaze_lm,0
0,380,PVOU,noucfog,FRs,gaze_lmopt,0
0,380,PVOU,noucfog,FRs,gaze_tm,0
0,380,PVOU,noucfog,FRs,gaze_tmopt,0
0,380,PVOU,noucfog,FRs,none,0
0,381,PVOU,noucfog,BR,total,1123
0,381,PVOU,noucfog,BR,gaze_fw,773
0,381,PVOU,noucfog,BR,gaze_ic,0
0,381,PVOU,noucfog,BR,gaze_lm,0
0,381,PVOU,noucfog,BR,gaze_lmopt,0
0,381,PVOU,noucfog,BR,gaze_tm,337
0,381,PVOU,noucfog,BR,gaze_tmopt,344
0,381,PVOU,noucfog,BR,none,18
0,382,PVOU,noucfog,BL,total,1125
0,382,PVOU,noucfog,BL,gaze_fw,1046
0,382,PVOU,noucfog,BL,gaze_ic,0
0,382,PVOU,noucfog,BL,gaze_lm,0
0,382,PVOU,noucfog,BL,gaze_lmopt,0
0,382,PVOU,noucfog,BL,gaze_tm,54
0,382,PVOU,noucfog,BL,gaze_tmopt,57
0,382,PVOU,noucfog,BL,none,24
0,383,PVOU,noucfog,BR,total,1113
0,383,PVOU,noucfog,BR,gaze_fw,870
0,383,PVOU,noucfog,BR,gaze_ic,0
0,383,PVOU,noucfog,BR,gaze_lm,0
0,383,PVOU,noucfog,BR,gaze_lmopt,0
0,383,PVOU,noucfog,BR,gaze_tm,240
0,383,PVOU,noucfog,BR,gaze_tmopt,245
0,383,PVOU,noucfog,BR,none,3
0,384,PVOU,noucfog,FR,total,1163
0,384,PVOU,noucfog,FR,gaze_fw,1119
0,384,PVOU,noucfog,FR,gaze_ic,0
0,384,PVOU,noucfog,FR,gaze_lm,0
0,384,PVOU,noucfog,FR,gaze_lmopt,0
0,384,PVOU,noucfog,FR,gaze_tm,41
0,384,PVOU,noucfog,FR,gaze_tmopt,43
0,384,PVOU,noucfog,FR,none,6
0,385,PVOU,noucfog,FR,total,1212
0,385,PVOU,noucfog,FR,gaze_fw,1154
0,385,PVOU,noucfog,FR,gaze_ic,0
0,385,PVOU,noucfog,FR,gaze_lm,0
0,385,PVOU,noucfog,FR,gaze_lmopt,0
0,385,PVOU,noucfog,FR,gaze_tm,48
0,385,PVOU,noucfog,FR,gaze_tmopt,50
0,385,PVOU,noucfog,FR,none,11
0,171,PVOU,ucrain,F,total,977
0,171,PVOU,ucrain,F,gaze_fw,889
0,171,PVOU,ucrain,F,gaze_ic,0
0,171,PVOU,ucrain,F,gaze_lm,0
0,171,PVOU,ucrain,F,gaze_lmopt,69
0,171,PVOU,ucrain,F,gaze_tm,0
0,171,PVOU,ucrain,F,gaze_tmopt,0
0,171,PVOU,ucrain,F,none,20
0,172,PVOU,ucrain,F,total,0
0,172,PVOU,ucrain,F,gaze_fw,0
0,172,PVOU,ucrain,F,gaze_ic,0
0,172,PVOU,ucrain,F,gaze_lm,0
0,172,PVOU,ucrain,F,gaze_lmopt,0
0,172,PVOU,ucrain,F,gaze_tm,0
0,172,PVOU,ucrain,F,gaze_tmopt,0
0,172,PVOU,ucrain,F,none,0
0,173,PVOU,ucrain,F,total,1048
0,173,PVOU,ucrain,F,gaze_fw,989
0,173,PVOU,ucrain,F,gaze_ic,0
0,173,PVOU,ucrain,F,gaze_lm,0
0,173,PVOU,ucrain,F,gaze_lmopt,48
0,173,PVOU,ucrain,F,gaze_tm,0
0,173,PVOU,ucrain,F,gaze_tmopt,5
0,173,PVOU,ucrain,F,none,10
0,174,PVOU,ucrain,F,total,1065
0,174,PVOU,ucrain,F,gaze_fw,969
0,174,PVOU,ucrain,F,gaze_ic,0
0,174,PVOU,ucrain,F,gaze_lm,4
0,174,PVOU,ucrain,F,gaze_lmopt,32
0,174,PVOU,ucrain,F,gaze_tm,0
0,174,PVOU,ucrain,F,gaze_tmopt,0
0,174,PVOU,ucrain,F,none,65
0,175,PVOU,ucrain,F,total,1107
0,175,PVOU,ucrain,F,gaze_fw,1074
0,175,PVOU,ucrain,F,gaze_ic,0
0,175,PVOU,ucrain,F,gaze_lm,0
0,175,PVOU,ucrain,F,gaze_lmopt,0
0,175,PVOU,ucrain,F,gaze_tm,0
0,175,PVOU,ucrain,F,gaze_tmopt,22
0,175,PVOU,ucrain,F,none,35
0,176,PVOU,ucrain,B,total,0
0,176,PVOU,ucrain,B,gaze_fw,0
0,176,PVOU,ucrain,B,gaze_ic,0
0,176,PVOU,ucrain,B,gaze_lm,0
0,176,PVOU,ucrain,B,gaze_lmopt,0
0,176,PVOU,ucrain,B,gaze_tm,0
0,176,PVOU,ucrain,B,gaze_tmopt,0
0,176,PVOU,ucrain,B,none,0
0,177,PVOU,ucrain,B,total,1179
0,177,PVOU,ucrain,B,gaze_fw,985
0,177,PVOU,ucrain,B,gaze_ic,0
0,177,PVOU,ucrain,B,gaze_lm,0
0,177,PVOU,ucrain,B,gaze_lmopt,2
0,177,PVOU,ucrain,B,gaze_tm,143
0,177,PVOU,ucrain,B,gaze_tmopt,162
0,177,PVOU,ucrain,B,none,35
0,178,PVOU,ucrain,B,total,1144
0,178,PVOU,ucrain,B,gaze_fw,994
0,178,PVOU,ucrain,B,gaze_ic,0
0,178,PVOU,ucrain,B,gaze_lm,0
0,178,PVOU,ucrain,B,gaze_lmopt,0
0,178,PVOU,ucrain,B,gaze_tm,138
0,178,PVOU,ucrain,B,gaze_tmopt,146
0,178,PVOU,ucrain,B,none,15
0,179,PVOU,ucrain,B,total,1180
0,179,PVOU,ucrain,B,gaze_fw,711
0,179,PVOU,ucrain,B,gaze_ic,0
0,179,PVOU,ucrain,B,gaze_lm,0
0,179,PVOU,ucrain,B,gaze_lmopt,1
0,179,PVOU,ucrain,B,gaze_tm,409
0,179,PVOU,ucrain,B,gaze_tmopt,447
0,179,PVOU,ucrain,B,none,30
0,162,PVOU,noucrain,F,total,1040
0,162,PVOU,noucrain,F,gaze_fw,945
0,162,PVOU,noucrain,F,gaze_ic,0
0,162,PVOU,noucrain,F,gaze_lm,0
0,162,PVOU,noucrain,F,gaze_lmopt,44
0,162,PVOU,noucrain,F,gaze_tm,38
0,162,PVOU,noucrain,F,gaze_tmopt,40
0,162,PVOU,noucrain,F,none,15
0,163,PVOU,noucrain,F,total,0
0,163,PVOU,noucrain,F,gaze_fw,0
0,163,PVOU,noucrain,F,gaze_ic,0
0,163,PVOU,noucrain,F,gaze_lm,0
0,163,PVOU,noucrain,F,gaze_lmopt,0
0,163,PVOU,noucrain,F,gaze_tm,0
0,163,PVOU,noucrain,F,gaze_tmopt,0
0,163,PVOU,noucrain,F,none,0
0,164,PVOU,noucrain,F,total,1044
0,164,PVOU,noucrain,F,gaze_fw,905
0,164,PVOU,noucrain,F,gaze_ic,0
0,164,PVOU,noucrain,F,gaze_lm,0
0,164,PVOU,noucrain,F,gaze_lmopt,44
0,164,PVOU,noucrain,F,gaze_tm,31
0,164,PVOU,noucrain,F,gaze_tmopt,58
0,164,PVOU,noucrain,F,none,39
0,165,PVOU,noucrain,F,total,1072
0,165,PVOU,noucrain,F,gaze_fw,935
0,165,PVOU,noucrain,F,gaze_ic,0
0,165,PVOU,noucrain,F,gaze_lm,0
0,165,PVOU,noucrain,F,gaze_lmopt,0
0,165,PVOU,noucrain,F,gaze_tm,21
0,165,PVOU,noucrain,F,gaze_tmopt,138
0,165,PVOU,noucrain,F,none,30
0,166,PVOU,noucrain,F,total,1068
0,166,PVOU,noucrain,F,gaze_fw,1001
0,166,PVOU,noucrain,F,gaze_ic,0
0,166,PVOU,noucrain,F,gaze_lm,0
0,166,PVOU,noucrain,F,gaze_lmopt,1
0,166,PVOU,noucrain,F,gaze_tm,0
0,166,PVOU,noucrain,F,gaze_tmopt,75
0,166,PVOU,noucrain,F,none,26
0,167,PVOU,noucrain,B,total,0
0,167,PVOU,noucrain,B,gaze_fw,0
0,167,PVOU,noucrain,B,gaze_ic,0
0,167,PVOU,noucrain,B,gaze_lm,0
0,167,PVOU,noucrain,B,gaze_lmopt,0
0,167,PVOU,noucrain,B,gaze_tm,0
0,167,PVOU,noucrain,B,gaze_tmopt,0
0,167,PVOU,noucrain,B,none,0
0,168,PVOU,noucrain,B,total,1160
0,168,PVOU,noucrain,B,gaze_fw,1160
0,168,PVOU,noucrain,B,gaze_ic,0
0,168,PVOU,noucrain,B,gaze_lm,0
0,168,PVOU,noucrain,B,gaze_lmopt,0
0,168,PVOU,noucrain,B,gaze_tm,0
0,168,PVOU,noucrain,B,gaze_tmopt,0
0,168,PVOU,noucrain,B,none,1
0,169,PVOU,noucrain,B,total,1160
0,169,PVOU,noucrain,B,gaze_fw,1022
0,169,PVOU,noucrain,B,gaze_ic,0
0,169,PVOU,noucrain,B,gaze_lm,0
0,169,PVOU,noucrain,B,gaze_lmopt,0
0,169,PVOU,noucrain,B,gaze_tm,48
0,169,PVOU,noucrain,B,gaze_tmopt,196
0,169,PVOU,noucrain,B,none,12
0,170,PVOU,noucrain,B,total,1220
